460;PROV460;Austria;Austria;Europe;Temperate;Hills;;;100;;0;0;0;3;1;0;12;12;1;16080;2985;16108;2928;16058;2965;16058;2965;0;16068;2935;16053;2991;;;;;;;;;;;;;16064;2964;-1;-1
461;PROV461;Austria;Austria;Europe;Subarctic;Mountain;;;80;;0;0;0;1;0;0;0;1;0;15942;2949;15899;2968;15962;2975;15962;2975;0;16027;2944;15922;3005;;;;;;;;;;;;;15928;2956;-1;-1
462;PROV462;Austria;Austria;Europe;Temperate;Hills;;;100;;0;0;0;1;0;0;0;1;0;15955;2872;15860;2920;15905;2887;15905;2887;0;15820;2854;15930;2912;;;;;;;;;;;;;15856;2868;-1;-1
463;PROV463;Austria;Austria;Europe;Temperate;Hills;;;100;;0;0;0;11;8;2;11;21;10;16079;2850;16024;2886;16079;2863;16079;2863;0;16074;2893;16154;2873;;;;;;;;;;;;;16056;2860;-1;-1
464;PROV464;Austria;Austria;Europe;Temperate;Forest;;;100;;0;0;0;0;0;0;0;0;0;16060;2802;16124;2794;16099;2805;16099;2805;0;16079;2777;16106;2816;;;;;;;;;;;;;16096;2792;-1;-1
465;PROV465;Austria;Austria;Europe;Temperate;Forest;;;100;;0;0;0;2;1;0;1;2;1;15891;2800;15963;2824;15954;2813;15954;2813;0;16004;2823;15922;2822;;;;;;;;;;;;;15948;2808;-1;-1
466;PROV466;Bohemia;Czechoslovakia;Europe;Temperate;Hills;;;100;;0;0;0;0;0;0;0;0;0;15939;2764;15825;2651;15874;2711;15874;2711;0;15914;2734;15906;2766;;;;;;;;;;;;;15932;2752;-1;-1
467;PROV467;Bohemia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;1;1;0;0;1;0;16100;2750;15994;2763;16055;2760;16055;2760;0;16035;2724;16070;2730;16064;2737;;;;;;;;;;;16016;2740;-1;-1
468;PROV468;Bohemia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;2;1;0;1;2;0;16008;2676;16106;2690;16058;2684;16058;2684;0;16083;2644;15988;2699;;;;;;;;;;;;;16008;2660;-1;-1
469;PROV469;Bohemia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;4;2;0;2;4;4;15994;2634;16014;2597;16024;2617;16024;2617;0;16049;2619;16024;2642;;;;;;;;;;;;;16000;2600;-1;-1
470;PROV470;Bohemia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;2;1;0;5;38;0;15934;2628;15896;2696;15904;2648;15904;2648;0;15949;2658;15954;2601;;;;;;;;;;;;;15896;2652;-1;-1
471;PROV471;Bohemia;Czechoslovakia;Europe;Temperate;Hills;;;100;;0;0;0;2;1;0;1;2;0;15770;2605;15955;2544;15870;2572;15870;2572;0;15921;2558;15800;2597;;;;;;;;;;;;;15764;2592;-1;-1
472;PROV472;Bohemia;Czechoslovakia;Europe;Temperate;Hills;;;100;;0;0;0;0;0;0;0;0;0;16116;2607;16064;2547;16063;2578;16063;2578;0;16090;2578;16078;2603;;;;;;;;;;;;;16056;2556;-1;-1
473;PROV473;Brandenburg;Germany;Europe;Temperate;Hills;;;100;;0;0;0;6;2;0;3;68;2;16127;2566;16204;2552;16160;2516;16160;2516;0;16165;2526;16110;2526;;;;;;;;;;;;;16120;2520;-1;-1
474;PROV474;Slovakia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;3;1;0;6;39;1;16186;2600;16256;2642;16226;2648;16226;2648;0;16251;2690;16176;2643;;;;;;;;;;;;;16220;2644;-1;-1
475;PROV475;Slovakia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;4;2;0;6;4;2;16176;2776;16208;2716;16183;2731;16183;2731;0;16173;2681;16163;2741;;;;;;;;;;;;;16176;2712;-1;-1
476;PROV476;Slovakia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;3;1;0;6;3;3;16194;2844;16239;2801;16234;2834;16234;2834;0;16189;2814;16264;2874;;;;;;;;;;;;;16212;2828;-1;-1
477;PROV477;Slovakia;Czechoslovakia;Europe;Temperate;Clear;;;100;;0;0;0;2;1;0;1;2;0;16288;2816;16345;2794;16355;2809;16355;2809;0;16399;2785;16425;2815;;;;;;;;;;;;;16352;2816;-1;-1
478;PROV478;Slovakia;Czechoslovakia;Europe;Temperate;Hills;;;100;;0;0;0;0;0;0;4;0;0;16407;2716;16332;2676;16337;2726;16337;2726;0;16297;2721;16377;2736;;;;;;;;;;;;;16332;2700;-1;-1
479;PROV479;Krakow;Poland;Europe;Temperate;hills;;;80;;0;0;0;3;2;0;15;83;1;16464;2707;16489;2667;16409;2657;16409;2657;0;16409;2622;16439;2672;;;;;;;;;;;;;16464;2648;-1;-1
480;PROV480;Krakow;Poland;Europe;Temperate;forest;;;80;;0;0;0;4;2;0;9;4;1;16528;2537;16448;2532;16478;2547;16478;2547;0;16418;2567;16508;2567;;;;;;;;;;;;;16484;2532;-1;-1
481;PROV481;Poznan;Poland;Europe;Temperate;clear;;;80;;0;0;0;1;1;0;1;1;0;16375;2569;16385;2489;16345;2504;16345;2504;0;16305;2429;16350;2544;;;;;;;;;;;;;16360;2488;-1;-1
482;PROV482;Poznan;Poland;Europe;Temperate;clear;;;80;;0;0;0;8;3;0;20;27;2;16161;2425;16288;2550;16221;2500;16221;2500;0;16236;2472;16169;2474;;;;;;;;;;;;;16220;2488;-1;-1
483;PROV483;Poznan;Poland;Europe;Temperate;clear;;;80;;0;0;0;3;2;0;1;3;3;16321;2380;16364;2350;16364;2390;16364;2390;0;16409;2415;16350;2415;;;;;;;;;;;;;16364;2384;-1;-1
484;PROV484;Warsaw;Poland;Europe;Temperate;clear;;;80;;0;0;0;0;0;0;0;0;0;16442;2440;16513;2442;16473;2412;16473;2412;0;16478;2397;16473;2462;;;;;;;;;;;;;16476;2416;-1;-1
485;PROV485;Warsaw;Poland;Europe;Temperate;urban;;;80;;0;0;0;8;8;0;9;15;5;16542;2332;16455;2327;16495;2357;16495;2357;0;16542;2383;16515;2317;16497;2324;;;;;;;;;;;16508;2336;-1;-1
486;PROV486;Warsaw;Poland;Europe;Temperate;clear;;;80;;0;0;0;0;0;0;0;0;0;16583;2283;16538;2255;16538;2262;16538;2262;0;16491;2287;16572;2252;;;;;;;;;;;;;16544;2260;-1;-1
487;PROV487;Warsaw;Poland;Europe;Temperate;clear;;;80;;0;0;0;2;2;0;1;39;1;16593;2331;16628;2441;16623;2411;16623;2411;0;16568;2481;16568;2416;;;;;;;;;;;;;16612;2412;-1;-1
488;PROV488;Lvov;Poland;Europe;Temperate;clear;;;80;;0;0;0;0;0;0;0;0;0;16594;2530;16679;2540;16654;2560;16654;2560;0;16644;2500;16644;2580;;;;;;;;;;;;;16655;2557;-1;-1
489;PROV489;Krakow;Poland;Europe;Temperate;hills;;;80;;0;0;0;0;0;0;0;0;0;16646;2628;16566;2678;16616;2648;16616;2648;0;16666;2708;16606;2603;;;;;;;;;;;;;16608;2640;-1;-1
490;PROV490;Slovakia;Czechoslovakia;Europe;Temperate;Forest;;;80;;0;0;0;2;1;0;1;2;0;16534;2726;16619;2734;16539;2771;16539;2771;0;16589;2791;16499;2791;;;;;;;;;;;;;16548;2748;-1;-1
491;PROV491;Eastern Hungary;Hungary;Europe;Temperate;Clear;;;80;;0;0;0;2;1;0;1;2;0;16370;2888;16410;2883;16410;2898;16410;2898;0;16500;2858;16360;2938;;;;;;;;;;;;;16416;2888;-1;-1
492;PROV492;Eastern Hungary;Hungary;Europe;Temperate;Clear;;;80;;0;0;0;1;1;0;0;1;0;16377;3027;16417;2985;16407;3027;16407;3027;0;16407;3052;16364;2990;;;;;;;;;;;;;16380;3008;-1;-1
493;PROV493;Central Serbia;Balkan;Europe;Temperate;Clear;;;80;;0;0;0;2;1;0;1;2;1;16445;3090;16370;3144;16406;3116;16406;3116;0;16401;3098;16436;3144;;;;;;;;;;;;;16396;3112;-1;-1
494;PROV494;Central Serbia;Balkan;Europe;Temperate;Clear;;;80;;0;0;0;0;0;0;0;0;0;16466;3170;16541;3174;16506;3140;16506;3140;0;16486;3098;16491;3181;16485;3130;;;;;;;;;;;16492;3152;-1;-1
495;PROV495;South Romania;Romania;Europe;Temperate;Clear;;;80;;0;0;0;1;1;0;1;1;0;16604;3194;16623;3119;16583;3144;16583;3144;0;16519;3111;16583;3154;;;;;;;;;;;;;16580;3124;-1;-1
496;PROV496;Transylvania;Romania;Europe;Temperate;Clear;;;80;;0;0;0;1;1;0;0;1;0;16578;3049;16575;2974;16593;3009;16593;3009;0;16633;2979;16543;3049;;;;;;;;;;;;;16560;2996;-1;-1
497;PROV497;Eastern Hungary;Hungary;Europe;Temperate;Clear;;;80;;0;0;0;2;1;0;1;2;0;16532;2989;16483;3020;16552;2939;16552;2939;0;16562;2839;16507;2924;;;;;;;;;;;;;16556;2880;-1;-1
498;PROV498;Transylvania;Romania;Europe;Temperate;Hills;;;80;;0;0;0;1;1;0;0;1;0;16705;2851;16635;2883;16665;2893;16665;2893;0;16623;2938;16718;2884;;;;;;;;;;;;;16656;2864;-1;-1
499;PROV499;Slovakia;Czechoslovakia;Europe;Temperate;Hills;;;80;;0;0;0;0;0;0;0;0;0;16674;2801;16755;2788;16735;2800;16735;2800;0;16798;2835;16720;2764;;;;;;;;;;;;;16720;2788;-1;-1
500;PROV500;Lvov;Poland;Europe;Muddy;clear;;;80;;0;0;0;0;0;0;0;0;0;16840;2763;16713;2677;16780;2748;16780;2748;0;16830;2728;16815;2788;;;;;;;;;;;;;16800;2740;-1;-1
501;PROV501;Lvov;Poland;Europe;Muddy;clear;;;80;;0;0;0;2;2;2;2;4;1;16853;2601;16805;2683;16833;2651;16833;2651;0;16853;2681;16883;2631;;;;;;;;;;;;;16832;2640;-1;-1
502;PROV502;Lvov;Poland;Europe;Muddy;clear;;;60;;0;0;0;2;1;0;1;2;0;16887;2546;16947;2511;16922;2536;16922;2536;0;16962;2566;16882;2506;;;;;;;;;;;;;16916;2536;-1;-1
503;PROV503;Brest Litovsk;Poland;Europe;Muddy;marsh;;;60;;0;0;0;1;1;0;0;1;0;16827;2327;16802;2422;16802;2367;16802;2367;0;16802;2297;16772;2357;;;;;;;;;;;;;16810;2353;-1;-1
504;PROV504;Brest Litovsk;Poland;Europe;Muddy;clear;;;60;;0;0;0;0;0;0;0;0;0;16719;2361;16701;2409;16720;2384;16720;2384;0;16691;2365;16765;2413;;;;;;;;;;;;;16692;2376;-1;-1
505;PROV505;Brest Litovsk;Poland;Europe;Muddy;marsh;;;60;;0;0;0;0;0;0;0;0;0;16668;2280;16630;2288;16652;2303;16652;2303;0;16662;2335;16702;2318;;;;;;;;;;;;;16664;2304;-1;-1
506;PROV506;Lvov;Poland;Europe;Muddy;clear;;;60;;0;0;0;0;0;0;0;0;0;16746;2557;16816;2544;16766;2524;16766;2524;0;16766;2454;16731;2514;;;;;;;;;;;;;16771;2518;-1;-1
507;PROV507;Brest Litovsk;Poland;Europe;Muddy;forest;;;60;;0;0;0;0;0;0;0;0;0;16734;2291;16741;2224;16734;2252;16734;2252;0;16710;2247;16769;2265;;;;;;;;;;;;;16724;2232;-1;-1
508;PROV508;Brest Litovsk;Poland;Europe;Muddy;clear;;;80;;0;0;0;2;1;0;1;2;1;16678;2243;16647;2197;16657;2217;16657;2217;0;16682;2207;16653;2234;;;;;;;;;;;;;16628;2200;-1;-1
509;PROV509;East Prussia;Poland;Europe;Muddy;forest;;;80;;0;0;0;0;0;0;0;0;0;16583;2210;16570;2112;16588;2162;16588;2162;0;16553;2182;16618;2177;;;;;;;;;;;;;16588;2152;-1;-1
510;PROV510;East Prussia;Baltic States;Europe;Muddy;forest;;;100;;1;1;2478;6;3;0;3;6;2;16485;2139;16455;2054;16388;2029;16397;2082;1;16420;2089;16445;2159;;;;;;;;;;;;;16460;2052;-1;-1
511;PROV511;Lithuania;Baltic States;Europe;Muddy;Forest;;;80;;0;0;0;1;1;0;1;1;1;16645;2088;16620;2028;16605;2058;16605;2058;0;16573;2013;16601;2065;;;;;;;;;;;;;16612;2048;-1;-1
512;PROV512;Appennine Ridge;Italy;Europe;Mediterranean;Hills;;;80;;0;1;2444;7;3;0;4;11;2;15642;3239;15700;3325;15799;3322;15710;3285;0;15760;3315;15722;3288;15680;3284;;;;;;;;;;;15708;3304;-1;-1
513;PROV513;Appennine Ridge;Italy;Europe;Mediterranean;Hills;;;80;;1;1;2439;3;3;0;3;7;1;15629;3383;15671;3383;15603;3449;15579;3426;0;15604;3424;15639;3428;;;;;;;;;;;;;15640;3404;-1;-1
514;PROV514;Appennine Ridge;Italy;Europe;Mediterranean;Hills;;;80;;1;1;2444;0;0;0;0;0;0;15793;3356;15768;3436;15836;3372;15853;3397;4;15853;3422;15818;3436;;;;;;;;;;;;;15796;3380;-1;-1
515;PROV515;Central Italy;Italy;Europe;Mediterranean;Hills;;;80;;0;1;2439;8;8;0;7;15;8;15656;3466;15786;3596;15709;3584;15683;3542;0;15746;3589;15686;3496;;;;;;;;;;;;;15720;3548;-1;-1
516;PROV516;Central Italy;Italy;Europe;Mediterranean;Hills;;;80;;0;0;0;1;1;0;0;1;0;15713;3460;15810;3511;15763;3520;15763;3520;0;15833;3570;15775;3474;15790;3498;;;;;;;;;;;15788;3496;-1;-1
517;PROV517;Central Italy;Italy;Europe;Mediterranean;Hills;;;80;;0;1;2445;3;3;0;2;3;1;15856;3469;15967;3579;15929;3485;15949;3520;0;15894;3449;15854;3499;;;;;;;;;;;;;15900;3496;-1;-1
518;PROV518;Central Italy;Italy;Europe;Mediterranean;Mountain;;;60;;0;0;0;0;0;0;0;0;0;15887;3599;15874;3553;15913;3590;15913;3590;0;15955;3636;15945;3614;15901;3596;;;;;;;;;;;15912;3604;-1;-1
519;PROV519;Central Italy;Italy;Europe;Mediterranean;Hills;;;80;;1;1;2439;0;0;0;0;0;0;15855;3606;15920;3655;15866;3672;15894;3687;8;15898;3684;15885;3628;;;;;;;;;;;;;15872;3640;-1;-1
520;PROV520;South Italy;Italy;Europe;Mediterranean;Clear;;;80;;1;1;2446;1;2;0;1;5;0;16011;3617;16094;3622;16227;3679;16135;3668;4;16197;3695;16027;3654;;;;;;;;;;;;;16052;3624;-1;-1
521;PROV521;South Italy;Italy;Europe;Mediterranean;Clear;;;80;;1;1;2441;4;3;0;4;4;1;15969;3678;16089;3824;15971;3752;16061;3834;0;16039;3791;16024;3697;;;;;;;;;;;;;15960;3704;-1;-1
522;PROV522;South Italy;Italy;Europe;Mediterranean;Hills;;;80;;0;0;0;0;0;0;0;0;0;16057;3718;16157;3738;16117;3758;16117;3758;0;16142;3798;16092;3758;;;;;;;;;;;;;16120;3748;-1;-1
523;PROV523;South Italy;Italy;Europe;Mediterranean;Clear;;;60;;1;1;2443;0;0;0;0;0;0;16319;3804;16212;3774;16358;3838;16317;3728;4;16329;3754;16259;3784;16269;3760;;;;;;;;;;;16268;3744;-1;-1
524;PROV524;South Italy;Italy;Europe;Mediterranean;Clear;;;60;;0;1;2441;1;2;0;0;1;0;16182;3831;16202;4022;16136;3915;16146;3936;0;16141;3855;16217;3850;;;;;;;;;;;;;16176;3920;-1;-1
525;PROV525;Sicilian Gap;Italy;Europe;Mediterranean;Hills;;;60;;1;1;2441;2;4;0;1;2;4;15906;4161;15834;4134;15961;4091;15811;4113;1;15876;4111;15956;4151;15934;4130;;;;;;;;;;;15924;4128;-1;-1
526;PROV526;Sicilian Gap;Italy;Europe;Mediterranean;Hills;;;60;;1;1;2442;0;0;0;0;0;0;16015;4224;16040;4165;16025;4264;16066;4263;6;16055;4234;15925;4207;;;;;;;;;;;;;16032;4188;-1;-1
527;PROV527;Alpes_Provence;France;Europe;Subarctic;Mountain;;;80;;0;0;0;0;0;0;0;0;0;15191;3223;15248;3178;15228;3208;15228;3208;0;15278;3223;15228;3243;;;;;;;;;;;;;15220;3204;-1;-1;;
528;PROV528;Alpes_Provence;France;Europe;Temperate;Hills;;;100;;0;0;0;6;3;0;3;6;4;15108;3269;15113;3186;15133;3236;15133;3236;0;15143;3226;15170;3286;;;;;;;;;;;;;15100;3236;-1;-1;;
529;PROV529;Bourgogne_Champagne;France;Europe;Temperate;Hills;;;100;;0;0;0;1;1;0;0;1;0;15149;3112;15114;3046;15172;3067;15172;3067;0;15102;3077;15192;3037;15130;3040;;;;;;;;;;;15108;3076;-1;-1;;
530;PROV530;Switzerland;Switzerland;Europe;Temperate;Hills;;;100;;0;0;0;3;1;0;6;6;3;15256;3085;15244;3015;15244;3055;15244;3055;0;15204;3075;15269;3050;;;;;;;;;;;;;15224;3064;-1;-1;;
531;PROV531;North Italy;Italy;Europe;Temperate;Hills;;;100;;0;0;0;7;3;0;3;11;2;15361;3116;15413;3200;15368;3136;15368;3136;0;15378;3176;15408;3116;;;;;;;;;;;;;15360;3144;-1;-1;;
532;PROV532;Switzerland;Switzerland;Europe;Subarctic;Mountain;;;80;;0;0;0;7;3;0;6;15;5;15311;3125;15395;3036;15339;3085;15339;3085;0;15329;3035;15289;3100;15329;3050;;;;;;;;;;;15348;3044;-1;-1;;
533;PROV533;Switzerland;Switzerland;Europe;Temperate;Hills;;;100;;0;0;0;4;1;0;6;7;1;15487;2940;15387;2930;15397;2960;15397;2960;0;15337;2940;15467;2970;;;;;;;;;;;;;15360;2948;-1;-1;;
534;PROV534;Ligurian Islands;Italy;Europe;Mediterranean;Hills;;;60;;1;1;2437;1;1;0;14;1;0;15483;3699;15453;3799;15371;3786;15380;3681;0;15413;3677;15473;3649;;;;;;;;;;;;;15420;3712;-1;-1;;
535;PROV535;Baleares;Spain;Europe;Mediterranean;Hills;;;60;;1;1;2433;0;0;0;0;0;0;14796;3825;14806;3787;14741;3810;14805;3845;7;14771;3817;14826;3822;;;;;;;;;;;;;14788;3800;-1;-1;;
536;PROV536;Baleares;Spain;Europe;Mediterranean;Clear;;;60;;1;1;2435;0;0;0;0;0;0;14933;3795;14912;3766;14970;3757;14933;3806;15;14925;3779;14944;3783;;;;;;;;;;;;;14920;3776;-1;-1;;
537;PROV537;Baleares;Spain;Europe;Mediterranean;Clear;;;50;;1;1;2434;0;0;0;0;0;0;14660;3910;14639;3853;14691;3884;14654;3924;15;14650;3861;14675;3912;;;;;;;;;;;;;14632;3852;14663;3911;-1;-1
538;PROV538;Bermuda;Caribbean;North America;Mediterranean;Clear;;;60;;1;1;2312;0;0;0;0;0;0;9515;4327;9586;4344;9615;4388;9555;4379;0;9577;4378;9558;4359;;;;;;;;;;;;;9568;4360;9512;4328;-1;-1
539;PROV539;Nicaragua;Central America;North America;Tropical;Clear;;;60;;1;1;2525;4;3;0;6;11;3;7380;5968;7480;5848;7574;5763;7196;5942;0;7290;5908;7440;5938;;;;;;;;;;;;;7360;5848;-1;-1;;
540;PROV540;Panaman Ridge;Central America;North America;Tropical;Mountain;;;60;;1;1;2573;4;2;0;5;10;3;7367;6106;7489;6125;7407;6173;7448;6216;0;7477;6176;7427;6076;;;;;;;;;;;;;7448;6136;-1;-1;;
541;PROV541;British Columbia;Western Canada;North America;Temperate;forest;;;80;;1;1;1922;1;0;0;3;1;0;4646;1633;4544;1750;4501;1837;4444;1653;0;4594;1850;4526;1643;;;;;;;;;;;;;4672;1760;-1;-1;;
542;PROV542;West Aleutians;Alaska;North America;Subarctic;Hills;;;40;;1;1;1407;0;0;0;0;0;0;550;2013;495;1988;552;2050;536;1982;4;518;2059;529;2011;;;;;;;;;;;;;500;1992;-1;-1;;
543;PROV543;West Aleutians;Alaska;North America;Subarctic;Hills;;;40;;1;1;1407;0;0;0;0;0;0;291;2080;181;2190;269;2216;239;2192;3;306;2147;246;2198;;;;;;;;;;;;;164;2176;243;2197;308;2141;282;2075
544;PROV544;West Aleutians;Alaska;North America;Subarctic;Hills;;;40;;1;1;1406;0;0;0;0;0;0;1315;1757;1115;1737;1024;1838;967;1866;7;1055;1812;1275;1755;1114;1734;;;;;;;;;;;1304;1748;1124;1769;-1;-1;;
545;PROV545;Alaskan Archipelago;Alaska;North America;Subarctic;Hills;;;40;;1;1;1904;0;0;0;0;0;0;2122;1325;2152;1269;2070;1336;2126;1247;2;2077;1379;2145;1305;;;;;;;;;;;;;2132;1256;-1;-1;;;;
546;PROV546;Alaskan Archipelago;Alaska;North America;Subarctic;Hills;;;40;;1;1;1906;0;0;0;0;0;0;2370;1203;2418;1132;2267;1235;2320;1210;2;2307;1242;2400;1173;;;;;;;;;;;;;2400;1140;-1;-1;;;;
547;PROV547;Alaskan Archipelago;Alaska;North America;Subarctic;Hills;;;40;;1;1;1916;0;0;0;0;0;0;2875;854;2790;894;2751;947;2896;890;6;2721;907;2850;884;;;;;;;;;;;;;2800;868;-1;-1;;;;
548;PROV548;Alaskan Archipelago;Alaska;North America;Subarctic;Hills;;;40;;1;1;1911;0;0;0;0;0;0;3054;749;3119;739;3105;789;3047;714;1;3189;709;3084;719;;;;;;;;;;;;;3116;712;-1;-1;;;;
549;PROV549;Alaska;Alaska;North America;Subarctic;Hills;;;40;;0;1;1911;0;0;0;0;0;0;3733;511;3607;400;3328;718;4083;631;1;3378;678;3743;421;;;;;;;;;;;;;3708;340;-1;-1;;;;
550;PROV550;Alaska;Alaska;North America;Arctic;forest;;;40;;0;0;0;0;0;0;0;0;0;3764;212;3684;157;3714;172;3463;141;0;3614;162;3684;232;;;;;;;;;;;;;3792;156;-1;-1;;;;
551;PROV551;Alaska;Alaska;North America;Arctic;forest;;;20;;0;0;0;0;0;0;0;0;0;4452;325;4352;375;4352;285;4352;285;0;4292;295;4522;425;;;;;;;;;;;;;4388;172;-1;-1;;;;
552;PROV552;Yukon;Northern Canada;North America;Arctic;Mountain;;;20;;0;0;0;0;0;0;0;0;0;4959;552;4809;532;4959;472;4959;472;0;4879;422;4919;472;;;;;;;;;;;;;4820;304;-1;-1;;;;
553;PROV553;Alaska;Alaska;North America;Subarctic;Forest;;;40;;1;1;1913;0;0;0;0;0;0;4333;990;4433;1090;4248;798;4357;1198;7;4328;778;4313;1070;;;;;;;;;;;;;4392;976;-1;-1;;;;
554;PROV554;British Columbia;Western Canada;North America;Subarctic;Mountain;;;40;;0;0;0;0;0;0;0;4;0;4742;1247;4822;1447;4922;1197;4881;890;0;4892;1377;4672;1197;;;;;;;;;;;;;4972;1056;-1;-1;;;;
555;PROV555;British Columbia;Western Canada;North America;Subarctic;Mountain;;;80;;0;0;0;0;0;0;0;0;0;4957;1838;5137;1798;5087;1838;5087;1838;0;5177;1878;5017;1918;;;;;;;;;;;;;5024;1816;-1;-1;;;;
556;PROV556;British Columbia;Western Canada;North America;Temperate;forest;;;80;;1;1;1922;1;0;0;27;1;0;4409;1921;4606;2072;4516;2059;4385;1936;0;4484;2031;4449;1971;;;;;;;;;;;;;4516;2004;-1;-1;;;;
557;PROV557;Alberta;Western Canada;North America;Subarctic;Clear;;;40;;0;0;0;0;0;0;0;0;0;5621;1225;5791;1315;5671;1185;5671;1185;0;5881;1255;5701;1255;;;;;;;;;;;;;5712;1072;-1;-1;;;;
558;PROV558;Yukon;Northern Canada;North America;Arctic;Hills;;;20;;0;0;0;0;0;0;0;0;0;5764;637;5604;687;5704;487;5704;487;0;5534;627;5804;727;;;;;;;;;;;;;5808;600;-1;-1;;;;
559;PROV559;Northwest Territories;Northern Canada;North America;Arctic;Hills;;;20;;0;0;0;0;0;0;0;0;0;6602;394;6330;405;6467;241;6201;177;11;6430;325;6542;434;;;;;;;;;;;;;6576;212;-1;-1;;
560;PROV560;Northwest Territories;Northern Canada;North America;Arctic;Hills;;;20;;0;1;2330;0;0;0;0;0;0;7968;585;8115;561;8018;645;8047;656;2;8055;461;7948;645;;;;;;;;;;;;;7664;216;8392;650;-1;-1
561;PROV561;Northwest Territories;Northern Canada;North America;Arctic;Hills;;;20;;0;1;2330;0;0;0;0;0;0;7556;915;7332;1070;7628;1083;7597;894;2;7583;1163;7516;1055;7410;892;;;;;;;;;;;7444;852;-1;-1;;
562;PROV562;Brest Litovsk;Poland;Europe;Muddy;clear;;;60;;0;0;0;3;2;0;1;0;1;16926;2416;16886;2366;16886;2406;16886;2406;0;16886;2444;16943;2381;;;;;;;;;;;;;16902;2403;-1;-1;;
563;PROV563;Northwest Territories;Northern Canada;North America;Arctic;Hills;;;20;;1;1;2331;0;0;0;0;0;0;9442;714;9282;664;9135;691;9130;731;0;9205;731;9382;784;;;;;;;;;;;;;9596;380;-1;-1;;
564;PROV564;Quebec;Eastern Canada;North America;Subarctic;Hills;;;40;;0;1;2332;0;0;0;0;0;0;8718;2254;8808;2204;8571;1796;9771;1550;2;8621;1856;8688;2164;;;;;;;;;;;;;8992;1920;-1;-1;;
565;PROV565;Ontario;Canada;North America;Subarctic;Hills;;;60;;0;1;2330;0;0;0;6;0;0;8244;1769;8114;1819;7998;1541;7985;1533;4;7938;1621;8174;1879;;;;;;;;;;;;;8032;1884;-1;-1;;
566;PROV566;Manitoba;Canada;North America;Subarctic;Hills;;;40;;0;1;2330;0;0;0;5;0;0;7574;1429;7414;1367;7614;1339;7212;1502;4;7534;1299;7664;1389;;;;;;;;;;;;;7080;1360;-1;-1;;
567;PROV567;Manitoba;Canada;North America;Subarctic;Clear;;;60;;0;0;0;0;0;0;3;0;0;6933;1913;6753;1993;6853;1843;6853;1843;0;6823;1813;6833;1983;;;;;;;;;;;;;6800;1924;-1;-1;;
568;PROV568;Manitoba;Canada;North America;Subarctic;Clear;;;80;;0;0;0;1;0;0;0;1;0;6770;2214;6640;2314;6720;2264;6720;2264;0;6680;2234;6800;2284;;;;;;;;;;;;;6752;2284;-1;-1;;
569;PROV569;Manitoba;Canada;North America;Subarctic;Clear;;;80;;0;0;0;1;0;0;0;1;0;7052;2340;6962;2280;6982;2330;6982;2330;0;6902;2320;7002;2390;;;;;;;;;;;;;7004;2360;-1;-1;;
570;PROV570;Manitoba;Canada;North America;Subarctic;Clear;;;60;;0;0;0;0;0;0;0;0;0;7120;1874;7215;1749;7215;1849;7215;1849;0;7295;1699;7205;1849;;;;;;;;;;;;;7224;1676;-1;-1;;
571;PROV571;Ontario;Canada;North America;Subarctic;Forest;;;80;;0;0;0;0;0;0;6;0;0;7525;2193;7585;2073;7585;2073;7585;2073;0;7665;2023;7615;2153;;;;;;;;;;;;;7572;2012;-1;-1;;
572;PROV572;Ontario;Canada;North America;Subarctic;Forest;;;80;;0;0;0;1;1;0;6;1;0;8088;2693;8088;2563;8118;2613;8118;2613;0;8178;2533;8158;2673;;;;;;;;;;;;;8064;2540;-1;-1;;
573;PROV573;Quebec;Eastern Canada;North America;Subarctic;Forest;;;60;;0;0;0;0;0;0;7;0;0;8501;2610;8651;2610;8591;2610;8591;2610;0;8591;2540;8531;2660;;;;;;;;;;;;;8528;2576;-1;-1;;
574;PROV574;Quebec;Eastern Canada;North America;Subarctic;Hills;;;60;;1;1;2343;0;0;0;2;0;0;9746;2389;9926;2409;9526;2459;9887;2492;7;9576;2409;9796;2429;;;;;;;;;;;;;9580;2356;9729;2554;-1;-1
575;PROV575;New Foundland;Eastern Canada;North America;Subarctic;Hills;;;60;;1;1;2338;0;0;0;0;0;0;10222;2198;10112;2038;10285;2045;10262;1974;5;10212;1988;10262;2138;10060;2000;;;;;;;;;;;10068;2084;-1;-1;;
576;PROV576;New Foundland;Eastern Canada;North America;Temperate;Hills;;;60;;1;1;2340;1;0;0;14;1;0;10349;2792;10269;2682;10499;2782;10512;2666;5;10459;2652;10419;2772;;;;;;;;;;;;;10288;2700;-1;-1;;
577;PROV577;Memel;Baltic States;Europe;Muddy;Hills;;;80;;0;0;0;0;0;0;0;0;0;16586;1953;16606;1928;16616;1948;16616;1948;0;16637;1956;16571;1984;16598;1918;;;;;;;;;;;16611;1938;-1;-1;;
