Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Dokuchalov;440967;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526008;1936;1990;x
Dolgov;440968;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L526009;1936;1990;x
Donchuk;440969;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;L526010;1936;1990;x
Doronin;440970;UPE;1936;1936;1936;1936;3;7;0;2;0;5;0;M526009;1936;1990;x
Drachenk;440971;UPE;1936;1936;1936;1990;3;7;0;2;0;5;0;M526037;1936;1990;x
Druzenkov;440972;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526013;1936;1990;x
Dudin;440973;UPE;1936;1936;1936;1990;3;7;0;0;0;5;2;M526040;1936;1990;x
Dymchenko;440974;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L526015;1936;1990;x
Dzusov;440975;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L526016;1936;1990;x
Fetkulin;440976;UPE;1936;1936;1936;1990;3;7;0;2;0;5;0;L526017;1936;1990;x
Ghukov;440977;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M526039;1936;1990;x
Ilgen;440978;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L526019;1936;1990;x
Ipatiev;440979;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M526038;1936;1990;x
