Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Ramanasukas-Vanagas;89970;UGS;1936;1936;1936;1936;3;7;0;2;0;5;0;L130015;1936;1990;x
Rastikis;89971;UGS;1936;1936;1936;1990;3;7;0;2;0;5;0;L130016;1936;1990;x
Reklatis;89972;UGS;1936;1990;1990;1990;3;7;0;0;0;5;0;L130017;1936;1990;x
Riiser-Larsen;89973;UGS;1936;1936;1936;1990;3;7;0;0;0;5;2;L9663;1936;1990;x
Sutkus;89974;UGS;1936;1990;1990;1990;3;7;0;2;0;5;0;L130019;1936;1990;x
Tallat-Kelpsa;89975;UGS;1936;1936;1936;1990;3;7;0;0;0;5;0;L130020;1936;1990;x
Urbsas;89976;UGS;1936;1936;1936;1990;3;7;0;2;0;5;0;L130021;1936;1990;x
Vitkaukas;89977;UGS;1936;1936;1936;1990;3;7;0;0;0;5;0;L130022;1936;1990;x
Vitkus;89978;UGS;1936;1990;1990;1990;3;7;0;2;0;5;0;L130023;1936;1990;x
Zemaitis;89979;UGS;1936;1936;1990;1990;3;7;0;0;0;5;0;L130024;1936;1990;x
